OrderID,Date,StoreID,ProductID,SupplierID,Qty,Sales,ShipDays,Status
99028,2024-12-24,213,582,300,14,1420.75,2,Delivered
99029,2025-04-24,99,1038,393,15,1638.72,5,Delivered
99030,2024-03-15,182,25,242,17,151.51,10,Delivered
99031,2024-08-08,18,1951,156,14,1194.91,2,In Transit
99032,2025-03-29,284,1740,399,16,1644.63,4,In Transit
99033,2025-11-21,287,938,96,6,429.19,7,Delivered
99034,2024-01-19,175,2437,223,10,951.52,1,In Transit
99035,2025-12-30,137,905,478,6,424.54,2,Delayed
99036,2025-03-14,285,1625,94,19,1835.96,10,In Transit
99037,2025-09-26,135,2290,2,17,1407.12,2,In Transit
99038,2024-02-08,285,467,476,20,682.55,6,In Transit
99039,2024-01-01,299,562,266,16,263.71,2,In Transit
99040,2025-11-03,162,619,265,19,1134.55,2,Delivered
99041,2025-08-28,71,565,316,6,321.23,1,Delivered
99042,2025-10-11,17,2427,246,1,118.21,10,Delivered
99043,2025-07-24,32,1185,389,9,862.47,1,In Transit
99044,2025-08-18,34,1974,494,8,396.42,10,In Transit
99045,2024-11-17,68,2318,318,4,327.43,1,Delivered
99046,2025-10-04,40,2116,328,5,499.26,6,In Transit
99047,2025-08-04,167,1392,67,8,451.94,4,Delayed
99048,2024-05-06,185,1570,289,9,235.44,9,Delivered
99049,2025-06-15,220,2015,182,2,206.81,9,Delayed
99050,2024-05-30,268,2303,37,1,35.27,1,In Transit
99051,2024-12-30,158,2480,412,14,1518.68,8,In Transit
99052,2024-02-24,238,1136,405,8,880.24,6,Delayed
99053,2025-08-27,102,1737,1,6,365.12,9,Delayed
99054,2025-08-10,115,2489,185,6,475.72,7,In Transit
99055,2024-01-11,29,2039,381,17,1974.04,2,In Transit
99056,2024-01-06,238,854,365,19,770.92,7,Delivered
99057,2025-06-06,125,1755,483,18,659.37,4,In Transit
99058,2024-07-18,210,208,165,9,482.1,7,Delivered
99059,2025-08-22,34,982,123,16,1066.02,1,Delayed
99060,2024-10-26,242,555,40,19,2274.99,1,Delayed
99061,2024-01-19,260,346,306,18,100.5,6,In Transit
99062,2024-01-10,163,885,476,17,280.2,1,Delayed
99063,2025-03-29,145,567,62,12,776.2,1,Delayed
99064,2025-10-15,187,1630,462,7,62.22,6,Delivered
99065,2025-08-17,119,1744,454,4,449.21,1,Delayed
99066,2025-08-09,56,1086,122,9,286.25,1,Delivered
99067,2025-05-25,42,1113,307,7,503.89,6,Delayed
99068,2024-02-08,56,1117,409,19,218.33,6,Delivered
99069,2024-04-08,22,435,166,16,362.51,1,Delayed
99070,2025-01-28,74,411,171,4,254.69,3,In Transit
99071,2024-01-27,258,2286,318,14,1417.51,5,In Transit
99072,2025-06-19,274,289,429,4,83.4,3,Delayed
99073,2025-01-01,101,1780,148,17,565.0,8,Delayed
99074,2025-01-05,260,1200,333,17,1951.88,6,Delayed
99075,2025-07-05,124,1111,170,5,495.06,10,In Transit
99076,2025-11-28,60,2354,214,6,60.82,4,Delayed
99077,2024-06-04,57,1631,99,15,565.24,2,Delayed
99078,2025-01-18,254,1912,409,4,299.23,10,Delivered
99079,2024-12-24,22,744,386,20,1557.93,4,Delayed
99080,2025-02-15,176,2110,448,7,37.61,7,In Transit
99081,2024-01-13,73,316,3,11,741.62,2,Delivered
99082,2025-10-11,250,1153,30,3,199.15,4,Delayed
99083,2025-05-11,174,667,79,9,420.22,4,Delivered
99084,2025-01-20,126,2255,153,8,157.76,1,Delivered
99085,2025-05-09,55,65,158,1,109.32,10,Delivered
99086,2024-01-06,196,1892,401,7,438.58,10,In Transit
99087,2025-11-20,233,1512,148,1,96.53,9,In Transit
99088,2025-08-10,274,1603,155,12,487.04,10,Delivered
99089,2025-10-14,163,1387,183,9,115.66,6,Delayed
99090,2025-03-03,13,699,22,8,568.9,10,Delivered
99091,2025-06-01,35,1382,355,12,395.2,7,Delivered
99092,2025-01-05,230,2451,11,13,889.85,1,Delayed
99093,2025-03-29,140,523,292,5,584.13,1,In Transit
99094,2025-10-17,151,1745,485,3,148.38,2,Delayed
99095,2024-02-01,225,948,422,16,314.77,3,Delivered
99096,2024-06-02,166,877,110,13,139.41,3,Delivered
99097,2024-10-28,3,1147,390,4,242.35,4,Delivered
99098,2025-03-31,75,1091,387,10,437.64,6,In Transit
99099,2025-11-05,210,1799,445,5,519.94,7,Delivered
99100,2025-08-26,257,1710,215,18,2070.38,9,In Transit
99101,2025-06-30,28,2061,84,1,68.9,8,In Transit
99102,2025-06-29,35,668,427,14,1239.99,1,Delayed
99103,2024-12-07,55,800,292,18,334.93,6,Delivered
99104,2024-09-10,78,2254,59,5,460.78,5,Delayed
99105,2025-12-03,124,817,49,16,1632.24,4,In Transit
99106,2025-11-18,105,2050,5,18,261.27,10,In Transit
99107,2025-02-16,177,1368,148,2,188.86,8,In Transit
99108,2024-12-31,242,2458,129,11,955.11,4,Delivered
99109,2024-01-19,12,1033,470,16,1804.28,10,Delayed
99110,2025-02-27,161,1647,196,12,1369.71,8,Delayed
99111,2025-06-19,216,1917,114,13,194.33,4,In Transit
99112,2025-08-09,157,1992,454,1,103.51,9,In Transit
99113,2024-09-08,292,833,245,16,1240.98,6,Delivered
99114,2025-07-13,291,861,418,2,170.55,8,In Transit
99115,2024-01-03,49,2196,471,12,1362.39,6,Delayed
99116,2024-11-24,7,879,382,17,1499.58,9,In Transit
99117,2025-03-31,161,2229,351,7,55.87,9,In Transit
99118,2024-04-10,92,936,59,6,71.83,1,In Transit
99119,2024-04-22,255,1698,18,6,586.84,1,Delayed
99120,2025-02-25,178,226,111,6,271.97,2,Delayed
99121,2024-12-04,1,1707,155,19,276.72,4,Delivered
99122,2024-01-22,184,636,141,6,64.23,1,Delayed
99123,2025-05-14,39,862,274,1,119.13,9,Delayed
99124,2025-05-06,230,2318,413,8,219.74,6,Delivered
99125,2024-04-19,37,1620,372,18,1748.98,5,In Transit
99126,2024-09-21,92,1259,113,6,52.6,10,Delayed
99127,2024-12-14,11,433,415,12,260.46,7,Delivered
99128,2024-05-17,52,1538,431,20,257.31,5,Delivered
99129,2024-10-13,18,147,199,5,557.1,1,Delayed
99130,2024-12-31,141,2477,176,6,135.35,1,In Transit
99131,2025-04-26,272,1924,38,10,414.16,6,In Transit
99132,2025-12-01,218,2068,237,1,75.43,1,In Transit
99133,2024-06-01,42,519,111,2,166.1,8,Delivered
99134,2025-05-10,164,2331,164,15,472.91,6,Delayed
99135,2025-06-16,180,628,191,12,265.67,6,In Transit
99136,2024-08-04,18,144,171,6,182.56,10,Delivered
99137,2025-11-26,75,659,357,3,163.13,2,Delayed
99138,2024-01-22,217,2345,248,2,200.64,3,In Transit
99139,2024-06-11,73,1746,209,17,589.34,1,Delivered
99140,2025-08-10,14,636,25,10,533.66,3,In Transit
99141,2025-04-27,166,1933,239,4,155.45,6,Delayed
99142,2025-04-15,30,256,232,15,1090.54,5,Delayed
99143,2025-09-28,9,547,220,14,436.17,8,Delayed
99144,2025-08-06,25,1070,347,8,707.21,10,Delayed
99145,2024-05-14,94,1704,66,15,707.8,4,In Transit
99146,2025-08-23,71,2300,79,20,1576.29,1,In Transit
99147,2024-05-12,131,1253,275,4,293.68,7,Delivered
99148,2024-01-15,264,740,498,15,912.02,5,Delivered
99149,2025-05-08,257,1826,11,1,78.52,7,Delivered
99150,2024-07-30,4,2231,289,11,495.43,6,Delivered
99151,2024-06-14,183,1944,385,3,150.03,6,In Transit
99152,2025-11-08,111,847,89,2,96.11,9,Delayed
99153,2025-09-06,145,1108,169,19,1924.77,6,Delayed
99154,2024-03-05,89,2079,398,9,594.57,3,In Transit
99155,2024-10-17,171,1165,438,3,176.51,9,Delivered
99156,2024-10-18,228,1381,455,16,912.9,9,Delivered
99157,2025-04-06,220,2279,257,19,1088.84,9,In Transit
99158,2025-01-29,169,546,392,13,264.17,7,Delayed
99159,2025-09-18,295,2303,142,3,66.46,9,Delayed
99160,2025-03-15,122,198,54,17,1423.15,10,Delayed
99161,2024-07-14,110,864,278,8,446.09,2,Delayed
99162,2025-06-15,53,1166,62,13,1151.76,7,In Transit
99163,2025-03-09,192,1769,194,10,286.55,8,Delivered
99164,2024-03-15,236,955,455,15,918.46,6,Delivered
99165,2024-09-18,262,1548,339,1,110.56,1,Delayed
99166,2025-10-10,141,82,250,10,134.71,2,Delayed
99167,2024-11-16,187,871,158,13,1268.76,7,Delayed
99168,2024-09-28,285,1570,10,12,1010.04,2,Delayed
99169,2024-01-08,169,1475,436,3,17.87,9,In Transit
99170,2024-08-22,112,1704,336,11,543.2,1,In Transit
99171,2025-06-28,220,2371,385,13,268.21,2,In Transit
99172,2025-07-12,120,1016,10,14,979.41,6,Delivered
99173,2024-12-14,100,1328,488,1,56.33,1,Delayed
99174,2024-10-29,70,2475,149,14,254.7,6,Delivered
99175,2025-04-30,64,177,150,8,356.73,9,In Transit
99176,2024-05-10,15,1176,52,4,464.17,4,In Transit
99177,2025-11-28,182,1802,56,7,86.89,9,In Transit
99178,2025-11-08,300,2470,392,4,452.87,8,In Transit
99179,2025-11-07,38,2152,227,4,71.52,7,In Transit
99180,2024-05-05,191,709,329,7,582.8,3,In Transit
99181,2025-12-08,113,1177,86,16,1727.92,10,In Transit
99182,2025-07-29,249,11,162,3,289.51,1,Delivered
99183,2024-07-18,249,2401,306,5,578.01,8,In Transit
99184,2025-07-13,223,456,434,8,165.69,2,In Transit
99185,2024-04-20,99,1742,413,17,436.31,4,Delayed
99186,2025-08-16,211,1042,352,1,18.48,6,Delivered
99187,2024-10-23,284,2029,496,13,1087.57,5,In Transit
99188,2025-02-27,262,246,188,20,638.85,4,In Transit
99189,2024-10-01,81,1521,126,8,820.49,2,In Transit
99190,2025-11-22,21,1519,234,4,278.07,2,Delayed
99191,2025-07-27,257,1599,422,4,243.57,1,In Transit
99192,2025-09-08,1,2235,112,1,66.89,5,Delayed
99193,2024-03-24,10,1324,361,16,1437.49,8,Delayed
99194,2024-05-21,147,659,19,20,1239.78,3,Delayed
99195,2024-10-22,40,2494,326,12,329.3,4,Delayed
99196,2024-12-12,218,1837,34,4,213.29,4,In Transit
99197,2024-01-01,136,1749,387,16,1838.52,3,Delivered
99198,2025-12-06,209,1883,252,6,684.52,9,Delivered
99199,2024-02-09,284,1819,380,20,1022.91,1,Delayed
99200,2025-03-17,68,374,192,13,432.58,10,Delayed
99201,2025-08-24,123,1047,427,18,1898.36,6,Delayed
99202,2025-07-28,23,1986,155,16,1519.06,2,Delivered
99203,2024-05-24,225,692,384,4,190.09,5,In Transit
99204,2024-04-03,211,1592,475,13,121.1,10,Delayed
99205,2024-04-13,246,2385,467,16,1607.14,9,Delivered
99206,2025-06-12,192,1680,450,6,592.99,10,Delayed
99207,2024-10-30,73,1007,429,13,1342.64,9,In Transit
99208,2024-11-21,188,1328,306,9,633.72,6,In Transit
99209,2025-03-22,222,2085,219,15,88.89,10,In Transit
99210,2025-07-22,255,524,86,12,119.71,6,Delayed
99211,2024-10-02,238,267,477,5,189.59,9,Delayed
99212,2025-07-24,89,1042,427,8,165.19,2,Delayed
99213,2024-07-07,235,1018,353,1,61.21,5,Delayed
99214,2024-10-06,298,2489,262,2,163.35,4,Delivered
99215,2024-03-13,116,1406,168,4,265.62,5,Delivered
99216,2024-07-27,60,2423,114,7,395.6,7,Delivered
99217,2025-02-10,200,319,307,19,1282.94,10,In Transit
99218,2025-06-05,23,1429,57,10,1147.22,7,In Transit
99219,2025-04-06,108,332,56,12,1311.71,7,In Transit
99220,2025-02-11,182,2186,348,19,405.77,7,In Transit
99221,2024-02-01,139,136,295,6,421.78,7,In Transit
99222,2025-05-11,259,370,232,20,611.56,5,In Transit
99223,2025-03-22,74,637,19,1,95.33,10,Delayed
99224,2024-05-02,50,924,62,8,358.97,4,Delayed
99225,2025-08-05,222,992,281,19,1657.21,5,In Transit
99226,2025-03-30,234,1593,37,1,48.69,9,Delivered
99227,2025-10-22,68,51,280,20,1978.41,5,In Transit
99228,2024-03-27,149,2235,282,20,1390.73,4,Delayed
99229,2025-08-31,6,310,500,1,9.78,3,In Transit
99230,2025-10-13,257,1798,41,14,492.36,4,Delayed
99231,2024-09-25,94,159,170,5,171.25,1,In Transit
99232,2025-05-07,300,430,157,5,533.75,3,Delivered
99233,2025-04-27,29,1898,2,6,323.4,5,Delivered
99234,2025-10-01,96,1725,134,1,114.16,6,Delivered
99235,2025-07-05,124,1201,45,10,205.72,3,Delivered
99236,2025-06-22,134,485,293,14,117.44,5,Delivered
99237,2025-05-13,158,1980,261,17,318.7,1,Delayed
99238,2024-05-19,16,925,207,11,945.53,4,Delayed
99239,2024-11-12,286,1360,39,7,837.76,5,Delayed
99240,2024-06-06,298,1577,404,1,44.07,3,Delayed
99241,2024-10-12,144,2409,80,17,794.35,1,In Transit
99242,2025-08-06,92,1658,339,15,379.11,10,In Transit
99243,2024-05-15,85,77,66,8,86.98,5,Delivered
99244,2025-10-18,245,492,187,3,265.52,4,Delivered
99245,2024-10-08,189,614,72,12,348.28,7,Delivered
99246,2025-02-04,45,396,482,17,173.42,1,Delivered
99247,2024-07-29,293,2487,203,3,253.11,10,Delivered
99248,2025-04-03,113,859,299,9,459.9,10,Delayed
99249,2025-12-22,293,552,361,14,913.06,1,In Transit
99250,2024-12-18,286,1845,97,13,947.21,5,In Transit
99251,2025-12-07,236,2441,121,6,103.31,3,Delivered
99252,2025-05-11,261,1907,261,5,181.02,4,In Transit
99253,2025-09-17,79,359,450,1,66.41,3,In Transit
99254,2024-06-02,251,1204,485,16,276.85,5,Delayed
99255,2025-10-27,295,834,235,5,204.52,10,Delayed
99256,2025-07-07,49,837,336,20,621.27,3,Delivered
99257,2025-01-24,292,1386,355,9,504.36,4,Delayed
99258,2025-01-14,246,380,186,11,700.06,5,Delivered
99259,2024-05-05,272,1339,480,15,980.65,6,In Transit
99260,2024-04-26,98,37,235,10,839.94,5,Delivered
99261,2024-07-29,72,1423,84,12,477.72,3,Delivered
99262,2024-06-18,79,259,19,17,1553.96,7,In Transit
99263,2024-11-18,94,331,103,2,74.17,8,Delivered
99264,2025-02-11,291,737,393,5,411.26,3,Delayed
99265,2025-10-26,216,205,47,2,200.22,3,Delivered
99266,2025-02-13,42,420,316,9,154.98,8,Delayed
99267,2024-03-03,60,1034,492,7,100.62,1,Delivered
99268,2024-02-04,226,610,307,17,356.78,6,In Transit
99269,2025-11-19,244,488,74,17,644.02,8,Delivered
99270,2025-05-03,266,1888,484,9,164.52,4,Delivered
99271,2024-10-15,229,308,125,4,453.25,9,Delayed
99272,2024-10-30,210,2194,212,13,1558.14,2,In Transit
99273,2025-09-12,212,1836,80,9,855.08,7,Delivered
99274,2024-02-01,279,671,135,11,103.69,7,Delayed
99275,2024-09-25,70,1939,437,15,1469.63,8,In Transit
99276,2024-10-29,211,1782,295,3,351.53,2,Delayed
99277,2025-06-15,229,541,168,13,274.12,1,Delivered
99278,2024-09-05,161,1927,207,4,115.35,5,In Transit
99279,2024-10-17,140,726,172,19,1967.59,9,In Transit
99280,2024-11-17,163,1506,40,12,220.43,10,Delayed
99281,2025-02-17,182,160,107,9,824.68,6,In Transit
99282,2024-12-23,102,1251,482,17,122.67,1,Delayed
99283,2025-01-10,287,1500,142,3,15.58,4,Delayed
99284,2025-04-10,244,1819,493,2,173.93,2,Delayed
99285,2025-10-04,83,2111,248,2,166.13,1,Delayed
99286,2025-06-28,237,1959,188,9,982.09,2,In Transit
99287,2024-07-05,12,991,260,9,266.7,4,Delayed
99288,2025-02-26,181,618,163,9,693.1,6,Delivered
99289,2025-12-23,299,1961,432,1,26.19,8,Delayed
99290,2025-11-07,217,1480,297,2,44.89,5,Delayed
99291,2024-05-05,231,872,118,7,60.6,3,Delayed
99292,2025-09-06,119,752,181,18,193.16,7,In Transit
99293,2025-03-10,76,278,240,12,217.12,1,In Transit
99294,2024-02-24,6,480,70,2,101.41,7,Delayed
99295,2024-03-15,12,589,269,16,1913.28,8,In Transit
99296,2025-07-20,164,1904,170,19,1231.66,9,Delivered
99297,2025-07-05,108,1421,482,8,324.16,3,Delayed
99298,2025-05-17,5,499,229,20,1019.14,3,Delayed
99299,2025-05-12,268,1591,231,11,841.95,10,Delayed
99300,2025-09-21,71,1799,235,7,137.59,1,In Transit
99301,2024-10-21,181,1537,172,20,2050.58,8,Delayed
99302,2024-12-26,218,63,53,19,1725.69,6,In Transit
99303,2024-10-27,189,976,54,16,411.19,10,Delayed
99304,2024-06-27,295,1041,167,16,1024.3,1,Delivered
99305,2025-08-24,242,749,27,18,462.05,9,Delivered
99306,2024-08-02,88,1049,468,6,266.86,4,In Transit
99307,2025-05-12,285,2198,438,20,311.17,3,Delayed
99308,2025-08-30,160,192,266,18,299.08,7,In Transit
99309,2024-08-17,95,2400,142,19,1405.71,1,In Transit
99310,2024-06-22,246,2306,297,6,469.79,8,Delayed
99311,2024-07-30,251,1497,141,3,28.14,2,Delivered
99312,2025-11-19,253,588,247,1,17.59,10,Delivered
99313,2024-01-31,212,255,494,8,819.11,7,Delayed
99314,2024-04-23,146,878,60,2,239.78,4,In Transit
99315,2024-03-31,77,67,213,3,58.36,2,Delivered
99316,2025-03-24,148,1648,344,5,447.1,3,In Transit
99317,2025-05-03,297,633,92,12,947.95,9,In Transit
99318,2025-11-25,21,2214,211,20,1758.23,7,Delivered
99319,2024-10-13,104,2022,42,19,1969.09,5,Delivered
99320,2025-08-11,241,1563,72,2,150.23,1,In Transit
99321,2024-02-04,10,2444,183,1,20.19,9,Delayed
99322,2025-12-29,262,1158,212,5,70.77,2,Delivered
99323,2025-10-29,24,1927,456,14,271.5,10,Delayed
99324,2024-05-29,240,304,54,1,109.19,5,Delivered
99325,2025-11-20,203,1160,393,18,1267.32,7,In Transit
99326,2025-01-23,202,13,256,5,156.62,5,Delivered
99327,2024-12-14,268,1272,391,7,813.89,10,Delayed
99328,2024-05-04,69,18,337,6,442.72,5,Delivered
99329,2024-07-19,208,1670,403,18,625.23,5,In Transit
99330,2024-10-27,115,1628,417,16,1278.11,7,Delivered
99331,2025-05-17,277,1743,26,11,1047.13,5,In Transit
99332,2025-05-23,157,1214,436,4,331.42,10,Delayed
99333,2024-09-03,226,733,272,15,795.84,1,In Transit
99334,2024-02-02,207,2264,284,13,565.35,7,Delivered
99335,2024-05-30,290,1160,76,6,627.1,3,Delayed
99336,2024-06-10,236,1171,374,14,506.59,10,In Transit
99337,2024-01-03,47,180,254,3,29.63,7,In Transit
99338,2024-04-30,182,1199,438,16,530.83,2,In Transit
99339,2024-08-17,71,1283,228,2,56.77,5,Delayed
99340,2024-10-14,145,1658,94,3,156.29,2,In Transit
99341,2025-06-05,295,1738,266,5,548.04,2,Delayed
99342,2025-06-07,186,920,339,16,854.63,7,In Transit
99343,2024-07-25,275,436,79,20,1161.51,4,Delivered
99344,2025-10-28,268,2434,393,6,662.05,10,Delayed
99345,2025-12-25,210,2347,381,2,234.82,6,Delayed
99346,2024-11-06,110,1209,256,20,680.85,4,In Transit
99347,2024-03-19,246,598,375,9,304.0,8,Delayed
99348,2025-10-08,64,2478,366,1,76.52,3,Delivered
99349,2025-02-23,148,1768,496,3,166.28,1,Delayed
99350,2024-03-19,165,1115,121,7,405.53,1,Delivered
99351,2024-02-29,237,1890,421,3,323.03,10,Delivered
99352,2025-06-07,3,1843,199,7,218.26,2,Delivered
99353,2025-06-10,253,1742,25,18,343.55,6,Delayed
99354,2024-03-05,29,1888,15,7,791.54,3,Delayed
99355,2024-07-27,287,561,430,8,810.79,10,Delayed
99356,2024-09-28,4,1798,290,19,2065.58,6,Delayed
99357,2024-07-05,141,739,419,19,2019.78,4,In Transit
99358,2025-02-01,157,1686,271,11,1255.48,10,Delayed
99359,2024-05-15,230,1634,89,3,201.53,3,Delivered
99360,2025-03-07,250,2340,80,4,474.48,7,In Transit
99361,2024-04-23,111,712,214,12,296.22,2,In Transit
99362,2025-06-10,200,2348,387,1,55.98,7,Delayed
99363,2024-03-27,276,1432,203,20,698.57,9,In Transit
99364,2025-08-03,85,1423,126,13,260.08,4,Delivered
99365,2025-01-12,24,1596,48,14,823.4,7,Delivered
99366,2024-10-28,95,2207,419,16,1048.05,8,Delivered
99367,2024-05-12,222,1819,47,13,456.59,8,Delivered
99368,2024-10-18,136,1259,193,20,181.51,10,In Transit
99369,2024-03-16,45,2449,422,4,321.14,2,Delayed
99370,2025-02-13,124,1396,406,12,1123.19,5,Delayed
99371,2024-04-23,136,291,202,5,370.3,6,In Transit
99372,2025-03-17,89,1632,59,2,233.08,1,In Transit
99373,2025-05-13,104,2402,178,20,1917.33,6,Delayed
99374,2024-08-16,239,1435,207,11,304.26,9,Delivered
99375,2024-10-20,53,1577,485,13,984.72,5,Delivered
99376,2025-10-07,45,989,466,10,829.86,4,Delayed
99377,2024-05-27,194,775,351,17,855.8,8,Delayed
99378,2025-06-27,288,1997,371,17,1308.5,8,In Transit
99379,2025-11-01,257,839,267,6,333.69,2,In Transit
99380,2025-10-27,35,2410,236,13,1423.06,8,Delivered
99381,2025-06-25,225,589,7,15,590.48,10,In Transit
99382,2025-05-12,285,2220,291,9,944.43,9,Delivered
99383,2025-09-19,93,1257,279,11,1080.03,3,Delayed
99384,2025-11-13,125,1697,377,9,847.61,4,In Transit
99385,2025-05-16,126,2451,142,9,47.96,5,In Transit
99386,2024-01-18,88,153,168,3,83.44,10,In Transit
99387,2025-03-01,152,54,338,6,86.11,3,Delivered
99388,2025-06-03,191,1609,325,8,726.56,3,Delayed
99389,2025-09-10,85,2374,141,11,57.03,1,In Transit
99390,2024-05-26,9,316,69,2,121.04,3,Delivered
99391,2025-01-26,105,1382,408,10,335.44,2,Delivered
99392,2024-10-23,115,263,4,19,270.51,1,Delivered
99393,2025-04-28,97,115,205,19,749.36,7,In Transit
99394,2024-07-13,6,64,338,5,515.34,1,Delivered
99395,2025-07-14,103,1167,483,3,99.7,2,Delayed
99396,2024-12-20,164,579,465,6,107.18,7,Delivered
99397,2024-08-03,199,1222,229,8,121.58,3,Delayed
99398,2024-12-30,9,833,209,1,56.05,9,Delivered
99399,2024-05-02,105,295,140,4,151.68,8,Delayed
99400,2025-12-30,23,1016,458,19,1093.76,3,Delayed
99401,2024-08-16,36,469,270,7,90.33,2,Delayed
99402,2024-10-31,296,1153,337,7,610.39,2,Delayed
99403,2025-05-14,11,910,27,19,2195.8,7,Delayed
99404,2025-08-07,246,240,269,6,689.49,9,Delivered
99405,2024-01-05,58,1828,390,10,492.99,8,In Transit
99406,2024-10-25,50,7,99,7,654.33,2,Delivered
99407,2024-04-13,248,1236,221,2,196.22,9,Delivered
99408,2024-09-15,254,1209,62,9,193.2,3,Delayed
99409,2025-12-10,64,995,366,13,1517.57,5,In Transit
99410,2025-01-26,263,542,428,20,1039.71,4,Delivered
99411,2025-12-15,288,1849,264,13,1232.93,1,Delivered
99412,2025-11-12,45,842,93,1,7.94,3,In Transit
99413,2025-11-22,178,125,444,1,33.05,7,Delivered
99414,2025-02-12,109,160,336,19,1261.7,5,Delayed
99415,2025-08-19,95,2227,181,20,214.74,2,In Transit
99416,2025-10-27,178,1087,151,19,1886.53,7,Delivered
99417,2024-12-30,156,394,40,6,615.53,7,Delivered
99418,2024-10-22,190,2145,51,9,894.45,4,Delivered
99419,2024-11-14,259,1837,138,12,1174.16,2,Delayed
99420,2024-04-08,136,526,209,12,169.13,4,In Transit
99421,2024-06-26,150,1714,166,18,1800.64,10,In Transit
99422,2024-12-12,290,680,163,10,148.1,6,Delayed
99423,2025-04-17,242,2336,94,14,1066.11,9,Delayed
99424,2024-08-26,125,385,16,2,15.0,2,Delivered
99425,2025-09-16,292,1562,347,13,1247.23,10,In Transit
99426,2024-01-29,226,857,51,11,933.37,1,Delayed
99427,2024-01-24,218,2013,478,11,679.21,8,Delayed
99428,2024-10-15,6,1050,218,10,1098.29,6,In Transit
99429,2024-10-24,136,1334,195,6,91.21,10,In Transit
99430,2025-05-06,176,298,9,7,173.88,5,Delivered
99431,2024-08-31,189,1271,35,5,80.92,2,In Transit
99432,2024-08-30,88,1759,235,6,248.46,9,Delayed
99433,2025-02-28,291,1373,394,7,657.65,8,In Transit
99434,2024-03-08,256,2012,384,11,405.19,8,Delivered
99435,2025-05-21,65,586,242,20,2393.41,3,Delayed
99436,2024-10-24,182,1385,112,15,1133.66,2,In Transit
99437,2025-09-11,284,2184,495,5,342.93,4,Delayed
