InventoryID,Date,ProductID,StoreID,WarehouseID,OpeningStock,ReceivedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus,InventoryValue
INV043114,2025-11-29,1342,64,WH018,179,234,81,332,95,Normal,5760.2
INV043115,2025-02-27,2050,11,WH021,692,51,53,690,208,Normal,13234.2
INV043116,2025-04-25,125,43,WH004,60,345,100,305,90,Normal,18184.1
INV043117,2025-01-07,641,116,WH018,652,286,265,673,99,Overstock,18150.81
INV043118,2025-04-17,838,69,WH019,860,195,173,882,227,Normal,23778.72
INV043119,2025-10-26,1119,271,WH012,869,129,295,703,184,Normal,35009.4
INV043120,2025-03-25,1357,118,WH039,622,191,104,709,158,Overstock,26537.87
INV043121,2025-05-17,1054,47,WH038,441,291,288,444,269,Normal,6358.08
INV043122,2025-12-01,1984,99,WH014,589,0,16,573,261,Normal,9425.85
INV043123,2025-08-12,1086,98,WH033,228,232,100,360,225,Normal,14241.6
INV043124,2025-05-27,1946,235,WH024,369,142,72,439,65,Overstock,25523.46
INV043125,2025-03-12,393,36,WH001,592,380,114,858,152,Overstock,44478.72
INV043126,2025-01-18,1126,9,WH010,973,42,123,892,210,Overstock,51182.96
INV043127,2025-06-25,1380,87,WH044,84,19,10,93,233,Low Stock,1821.87
INV043128,2025-02-08,160,224,WH031,826,356,93,1089,139,Overstock,33072.93
INV043129,2025-10-22,646,50,WH017,207,242,146,303,95,Normal,8826.39
INV043130,2025-11-23,2260,46,WH001,442,185,151,476,127,Normal,15674.68
INV043131,2025-04-17,569,65,WH007,308,275,204,379,300,Normal,18718.81
INV043132,2025-09-22,546,34,WH008,953,305,246,1012,177,Overstock,26919.2
INV043133,2025-05-17,807,83,WH049,818,265,171,912,294,Normal,34765.44
INV043134,2025-11-08,1849,287,WH017,588,124,169,543,277,Normal,27948.21
INV043135,2025-11-05,82,300,WH021,589,346,246,689,166,Overstock,28207.66
INV043136,2025-06-01,676,83,WH036,113,199,151,161,59,Normal,1147.93
INV043137,2025-10-28,892,182,WH025,638,105,126,617,62,Overstock,18472.98
INV043138,2025-08-11,499,141,WH024,985,75,63,997,292,Normal,32462.32
INV043139,2025-07-23,2469,204,WH022,755,186,218,723,222,Normal,12609.12
INV043140,2025-07-26,48,228,WH033,391,156,250,297,245,Normal,5521.23
INV043141,2025-02-15,1253,57,WH041,75,66,137,4,124,Low Stock,98.48
INV043142,2025-01-28,1384,217,WH034,185,273,99,359,166,Normal,18370.03
INV043143,2025-11-09,237,110,WH021,730,29,241,518,255,Normal,14571.34
INV043144,2025-02-07,2125,250,WH044,341,70,170,241,295,Low Stock,5186.32
INV043145,2025-07-21,903,138,WH027,796,42,60,778,278,Normal,26662.06
INV043146,2025-02-18,753,75,WH008,316,285,291,310,56,Overstock,4671.7
INV043147,2025-04-22,1280,165,WH025,30,397,7,420,174,Normal,20063.4
INV043148,2025-02-20,643,84,WH027,445,33,78,400,66,Overstock,20164.0
INV043149,2025-07-18,1316,100,WH037,782,260,249,793,177,Overstock,32211.66
INV043150,2025-03-07,2420,268,WH046,244,393,223,414,206,Normal,1560.78
INV043151,2025-12-22,2390,80,WH016,593,1,33,561,226,Normal,10462.65
INV043152,2025-02-18,1449,78,WH029,137,200,253,84,286,Low Stock,1332.24
INV043153,2025-10-21,1307,205,WH041,885,68,2,951,146,Overstock,26104.95
INV043154,2025-10-06,272,82,WH012,418,305,259,464,172,Normal,3364.0
INV043155,2025-05-30,2442,39,WH042,412,346,202,556,172,Normal,13888.88
INV043156,2025-11-28,678,229,WH045,374,313,63,624,125,Overstock,17241.12
INV043157,2025-06-23,6,81,WH023,351,307,293,365,251,Normal,20564.1
INV043158,2025-07-01,812,294,WH004,454,65,51,468,74,Overstock,8629.92
INV043159,2025-05-24,102,190,WH047,103,211,278,36,143,Low Stock,1114.2
INV043160,2025-10-04,1389,190,WH007,621,97,235,483,161,Normal,27081.81
INV043161,2025-05-19,951,262,WH002,891,126,20,997,251,Normal,57965.58
INV043162,2025-05-01,181,120,WH034,671,122,164,629,168,Normal,27518.75
INV043163,2025-01-25,55,134,WH007,119,97,37,179,166,Normal,10611.12
INV043164,2025-11-30,1926,262,WH002,657,212,183,686,67,Overstock,19084.52
INV043165,2025-05-01,753,215,WH033,55,317,94,278,125,Normal,6021.48
INV043166,2025-04-07,2336,286,WH005,852,394,67,1179,112,Overstock,15727.86
INV043167,2025-01-10,1890,130,WH042,479,82,71,490,58,Overstock,10280.2
INV043168,2025-10-20,843,36,WH008,234,367,291,310,130,Normal,14737.4
INV043169,2025-03-01,38,252,WH043,849,314,250,913,145,Overstock,29873.36
INV043170,2025-06-17,1057,112,WH011,390,309,233,466,245,Normal,4869.7
INV043171,2025-12-21,528,71,WH020,433,259,207,485,133,Normal,12100.75
INV043172,2025-07-07,1124,177,WH050,503,223,254,472,244,Normal,17822.72
INV043173,2025-07-19,1990,261,WH045,256,147,28,375,98,Normal,17613.75
INV043174,2025-04-06,1088,121,WH045,793,53,32,814,120,Overstock,21823.34
INV043175,2025-04-19,1870,222,WH037,462,300,26,736,211,Normal,17362.24
INV043176,2025-02-28,229,108,WH034,75,298,177,196,250,Low Stock,8112.44
INV043177,2025-09-20,643,115,WH009,561,272,186,647,256,Normal,38231.23
INV043178,2025-06-16,962,51,WH040,910,118,241,787,58,Overstock,3155.87
INV043179,2025-01-24,1120,115,WH040,868,195,199,864,278,Normal,29229.12
INV043180,2025-12-22,684,5,WH018,143,63,49,157,149,Normal,6766.7
INV043181,2025-03-28,467,285,WH018,912,24,188,748,51,Overstock,42269.48
INV043182,2025-07-08,1322,264,WH040,23,259,117,165,113,Normal,5852.55
INV043183,2025-06-10,2243,112,WH045,423,250,81,592,128,Overstock,24035.2
INV043184,2025-01-11,40,15,WH049,447,140,2,585,160,Normal,18778.5
INV043185,2025-09-11,1001,129,WH027,810,245,18,1037,140,Overstock,47577.56
INV043186,2025-08-07,2391,264,WH002,24,282,68,238,229,Normal,13485.08
INV043187,2025-09-20,2386,26,WH013,75,192,167,100,154,Low Stock,4325.0
INV043188,2025-11-29,1402,61,WH038,232,127,241,118,242,Low Stock,2985.4
INV043189,2025-06-13,342,75,WH045,651,131,193,589,275,Normal,35275.21
INV043190,2025-02-02,663,294,WH044,156,44,114,86,141,Low Stock,1144.66
INV043191,2025-03-07,157,276,WH002,341,194,132,403,194,Normal,24151.79
INV043192,2025-01-21,2186,58,WH034,280,16,18,278,80,Normal,2390.8
INV043193,2025-12-07,2150,153,WH025,965,338,57,1246,76,Overstock,22428.0
INV043194,2025-12-03,531,56,WH003,749,96,172,673,263,Normal,21246.61
INV043195,2025-10-27,1537,5,WH018,557,163,254,466,292,Normal,16104.96
INV043196,2025-10-19,1626,109,WH048,244,9,178,75,154,Low Stock,1523.25
INV043197,2025-02-18,384,298,WH015,589,28,126,491,230,Normal,5312.62
INV043198,2025-05-05,258,25,WH001,34,299,98,235,175,Normal,3132.55
INV043199,2025-05-07,1174,1,WH047,381,1,60,322,158,Normal,17433.08
INV043200,2025-12-16,950,34,WH046,173,193,217,149,263,Low Stock,1054.92
INV043201,2025-06-01,2298,43,WH027,293,296,160,429,208,Normal,7790.64
INV043202,2025-09-09,1290,235,WH023,504,365,195,674,263,Normal,3504.8
INV043203,2025-09-10,1492,8,WH013,667,126,249,544,222,Normal,5679.36
INV043204,2025-07-15,1353,175,WH005,828,123,220,731,243,Normal,33889.16
INV043205,2025-09-06,1134,260,WH047,522,282,56,748,123,Overstock,42665.92
INV043206,2025-11-21,1703,62,WH020,134,304,191,247,226,Normal,2079.74
INV043207,2025-04-06,1936,249,WH040,600,10,271,339,209,Normal,11844.66
INV043208,2025-08-13,252,205,WH049,380,347,42,685,171,Overstock,32955.35
INV043209,2025-07-15,1794,297,WH028,299,126,217,208,123,Normal,9684.48
INV043210,2025-05-30,1746,173,WH014,627,77,40,664,231,Normal,31473.6
INV043211,2025-10-17,270,149,WH047,134,349,278,205,57,Normal,3044.25
INV043212,2025-02-07,258,31,WH019,616,247,114,749,79,Overstock,2067.24
INV043213,2025-01-21,245,294,WH009,498,353,32,819,295,Normal,29066.31
INV043214,2025-11-11,1533,63,WH006,643,312,67,888,243,Normal,9057.6
INV043215,2025-03-16,1095,40,WH030,76,176,186,66,221,Low Stock,2952.18
INV043216,2025-10-27,2328,54,WH035,428,234,221,441,274,Normal,8934.66
INV043217,2025-12-17,2083,109,WH008,250,328,69,509,247,Normal,5084.91
INV043218,2025-04-24,2452,175,WH014,231,46,163,114,149,Low Stock,5042.22
INV043219,2025-03-21,1226,21,WH036,878,46,191,733,273,Normal,13970.98
INV043220,2025-11-17,2337,98,WH019,38,8,37,9,212,Low Stock,253.8
INV043221,2025-05-02,2300,123,WH046,650,148,148,650,260,Normal,30803.5
INV043222,2025-09-15,439,172,WH011,620,179,195,604,136,Overstock,17836.12
INV043223,2025-03-04,1562,94,WH024,971,178,190,959,168,Overstock,39712.19
INV043224,2025-12-14,2301,137,WH050,371,233,201,403,278,Normal,1418.56
INV043225,2025-10-13,2065,120,WH022,554,297,229,622,161,Normal,24687.18
INV043226,2025-10-06,1100,170,WH010,407,210,21,596,272,Normal,21563.28
INV043227,2025-04-22,983,177,WH006,607,6,189,424,182,Normal,5796.08
INV043228,2025-01-05,976,95,WH049,433,311,6,738,252,Normal,20560.68
INV043229,2025-07-26,2109,193,WH014,217,243,245,215,272,Low Stock,11558.4
INV043230,2025-08-23,1190,242,WH046,491,150,136,505,287,Normal,26901.35
INV043231,2025-02-20,1328,218,WH016,618,0,189,429,260,Normal,11239.8
INV043232,2025-03-14,1184,268,WH013,252,63,28,287,87,Normal,15466.43
INV043233,2025-02-22,1794,281,WH002,638,222,216,644,55,Overstock,19287.8
INV043234,2025-04-18,170,49,WH027,906,169,22,1053,117,Overstock,61800.57
INV043235,2025-09-01,1193,213,WH008,932,109,293,748,200,Normal,30368.8
INV043236,2025-05-11,1403,74,WH020,60,99,49,110,221,Low Stock,3928.1
INV043237,2025-07-10,101,263,WH034,986,248,135,1099,63,Overstock,4637.78
INV043238,2025-10-18,1181,159,WH036,1000,366,214,1152,71,Overstock,8444.16
INV043239,2025-07-01,1241,195,WH035,318,162,76,404,180,Normal,9130.4
INV043240,2025-06-05,1591,94,WH010,842,281,52,1071,280,Normal,4851.63
INV043241,2025-01-28,1244,102,WH029,702,243,253,692,167,Overstock,15258.6
INV043242,2025-08-24,1753,259,WH017,422,62,64,420,193,Normal,1579.2
INV043243,2025-04-13,600,100,WH010,271,350,7,614,167,Normal,28636.96
INV043244,2025-07-29,1950,57,WH024,605,42,63,584,151,Normal,2102.4
INV043245,2025-03-21,1240,114,WH008,673,175,256,592,72,Overstock,11970.24
INV043246,2025-01-14,351,106,WH011,938,348,42,1244,101,Overstock,56203.92
INV043247,2025-03-31,1269,126,WH023,526,87,281,332,245,Normal,1779.52
INV043248,2025-08-07,1050,149,WH003,954,279,277,956,54,Overstock,52732.96
INV043249,2025-12-24,2307,14,WH018,587,329,147,769,178,Overstock,27945.46
INV043250,2025-06-01,436,290,WH016,880,212,239,853,109,Overstock,25692.36
INV043251,2025-02-24,1369,14,WH010,275,102,35,342,239,Normal,17045.28
INV043252,2025-01-09,1415,64,WH042,701,326,277,750,216,Normal,42862.5
INV043253,2025-08-31,978,274,WH038,851,380,81,1150,235,Overstock,50485.0
INV043254,2025-09-24,960,209,WH007,109,228,248,89,129,Low Stock,1864.55
INV043255,2025-08-22,2472,162,WH050,238,134,139,233,95,Normal,927.34
INV043256,2025-08-13,1639,200,WH043,562,255,220,597,224,Normal,5074.5
INV043257,2025-09-13,74,143,WH047,426,29,144,311,294,Normal,14352.65
INV043258,2025-09-02,2266,181,WH025,107,346,65,388,189,Normal,1241.6
INV043259,2025-07-11,2454,113,WH031,272,230,271,231,63,Normal,8073.45
INV043260,2025-10-26,1784,26,WH050,508,170,167,511,165,Normal,8932.28
INV043261,2025-10-15,2132,52,WH037,567,128,195,500,298,Normal,15115.0
INV043262,2025-05-06,2144,30,WH015,349,171,3,517,221,Normal,7248.34
INV043263,2025-06-20,979,192,WH036,436,273,227,482,234,Normal,20865.78
INV043264,2025-06-19,2212,207,WH011,543,165,221,487,51,Overstock,13246.4
INV043265,2025-05-30,1074,273,WH002,222,22,75,169,249,Low Stock,5996.12
INV043266,2025-03-07,1404,40,WH023,496,28,63,461,287,Normal,20565.21
INV043267,2025-03-02,1153,199,WH016,328,131,242,217,122,Normal,5251.4
INV043268,2025-11-03,956,25,WH033,298,385,211,472,159,Normal,26153.52
INV043269,2025-03-15,1257,111,WH027,637,207,254,590,126,Overstock,2566.5
INV043270,2025-10-26,164,79,WH002,329,152,295,186,279,Low Stock,2977.86
INV043271,2025-08-11,1099,230,WH005,239,232,119,352,100,Normal,17906.24
INV043272,2025-08-18,698,137,WH044,665,259,262,662,239,Normal,25387.7
INV043273,2025-11-05,1241,152,WH034,846,349,63,1132,258,Overstock,29850.84
INV043274,2025-08-30,460,45,WH043,839,73,3,909,202,Overstock,40105.08
INV043275,2025-11-02,1391,212,WH004,207,330,277,260,64,Overstock,3190.2
INV043276,2025-05-02,276,56,WH010,457,188,125,520,279,Normal,2808.0
INV043277,2025-02-24,273,51,WH035,118,376,89,405,94,Overstock,21469.05
INV043278,2025-10-28,2281,31,WH006,945,386,81,1250,173,Overstock,24137.5
INV043279,2025-07-04,1058,32,WH006,886,194,141,939,186,Overstock,30235.8
INV043280,2025-11-25,971,21,WH023,683,125,99,709,88,Overstock,2481.5
INV043281,2025-09-22,351,190,WH041,875,265,186,954,176,Overstock,39419.28
INV043282,2025-02-07,494,94,WH041,292,55,269,78,56,Normal,4251.0
INV043283,2025-08-23,697,3,WH031,351,259,79,531,281,Normal,18680.58
INV043284,2025-07-23,1576,255,WH029,515,345,251,609,161,Normal,32806.83
INV043285,2025-11-21,1186,278,WH041,331,184,155,360,163,Normal,18756.0
INV043286,2025-04-27,1465,28,WH022,728,87,52,763,52,Overstock,42888.23
INV043287,2025-10-12,2381,249,WH006,390,396,224,562,156,Normal,15994.52
INV043288,2025-05-26,433,254,WH008,701,271,217,755,105,Overstock,16542.05
INV043289,2025-08-21,204,49,WH025,653,58,202,509,97,Overstock,4326.5
INV043290,2025-03-09,283,122,WH019,979,20,93,906,172,Overstock,44656.74
INV043291,2025-07-27,124,123,WH028,584,4,211,377,225,Normal,1489.15
INV043292,2025-10-13,1698,35,WH043,694,376,288,782,292,Normal,42916.16
INV043293,2025-02-15,2435,198,WH035,6,76,38,44,236,Low Stock,2053.48
INV043294,2025-10-03,803,264,WH015,503,379,147,735,154,Overstock,19279.05
INV043295,2025-10-14,605,53,WH003,668,82,212,538,133,Overstock,20115.82
INV043296,2025-06-17,1767,79,WH036,926,203,293,836,59,Overstock,17413.88
INV043297,2025-03-31,1999,118,WH050,47,66,94,19,184,Low Stock,1007.38
INV043298,2025-09-09,1725,234,WH049,222,0,10,212,282,Low Stock,11293.24
INV043299,2025-01-31,1271,289,WH044,639,193,51,781,240,Normal,25632.42
INV043300,2025-02-22,620,118,WH029,708,283,95,896,124,Overstock,16226.56
INV043301,2025-09-24,207,267,WH042,890,383,233,1040,127,Overstock,10909.6
INV043302,2025-08-18,448,125,WH034,43,3,25,21,97,Low Stock,383.88
INV043303,2025-07-07,271,180,WH009,457,252,268,441,191,Normal,1472.94
INV043304,2025-12-15,187,244,WH038,541,145,162,524,167,Normal,24952.88
INV043305,2025-01-30,292,89,WH003,774,257,70,961,252,Normal,5045.25
INV043306,2025-09-28,1464,71,WH003,238,111,20,329,125,Normal,2319.45
INV043307,2025-05-09,443,133,WH024,60,69,66,63,167,Low Stock,1166.13
INV043308,2025-06-08,1632,254,WH032,313,262,101,474,206,Normal,6631.26
INV043309,2025-12-18,2000,202,WH026,98,107,102,103,134,Low Stock,1719.07
INV043310,2025-09-20,722,285,WH003,546,317,227,636,170,Normal,10398.6
INV043311,2025-07-06,430,225,WH022,159,208,72,295,101,Normal,13944.65
INV043312,2025-04-16,326,33,WH036,868,151,3,1016,278,Normal,45344.08
INV043313,2025-05-30,2437,96,WH025,315,291,44,562,221,Normal,27464.94
INV043314,2025-04-06,2383,250,WH012,918,256,10,1164,59,Overstock,16202.88
INV043315,2025-11-27,515,241,WH013,612,363,163,812,206,Normal,33356.96
INV043316,2025-05-28,252,117,WH025,18,301,140,179,170,Normal,10519.83
INV043317,2025-08-18,1201,180,WH023,686,344,280,750,148,Overstock,33652.5
INV043318,2025-03-14,300,260,WH047,890,224,185,929,64,Overstock,44879.99
INV043319,2025-03-05,771,120,WH030,204,78,230,52,79,Low Stock,1656.72
INV043320,2025-01-11,209,44,WH014,156,321,148,329,157,Normal,6412.21
INV043321,2025-06-24,349,17,WH020,232,254,240,246,58,Overstock,10983.9
INV043322,2025-02-27,1785,270,WH049,232,126,152,206,208,Low Stock,7867.14
INV043323,2025-09-21,91,177,WH049,1000,120,99,1021,147,Overstock,5666.55
INV043324,2025-10-29,672,153,WH044,241,272,194,319,202,Normal,3926.89
INV043325,2025-10-10,309,19,WH013,214,105,76,243,93,Normal,9258.3
INV043326,2025-03-21,1977,189,WH001,428,232,231,429,177,Normal,4976.4
INV043327,2025-05-30,1725,257,WH005,882,267,273,876,263,Normal,30651.24
INV043328,2025-02-07,307,295,WH036,495,366,166,695,87,Overstock,17736.4
INV043329,2025-05-22,1254,225,WH047,38,112,27,123,110,Normal,6516.54
INV043330,2025-02-25,1226,230,WH050,928,16,299,645,258,Normal,10313.55
INV043331,2025-04-26,2080,109,WH038,238,199,19,418,234,Normal,11231.66
INV043332,2025-05-19,227,216,WH030,628,159,55,732,166,Overstock,8762.04
INV043333,2025-12-25,2165,268,WH033,908,188,12,1084,191,Overstock,22623.08
INV043334,2025-09-11,1248,132,WH027,401,238,274,365,120,Normal,9168.8
INV043335,2025-09-04,1541,54,WH022,332,154,48,438,163,Normal,4638.42
INV043336,2025-08-14,1995,39,WH016,210,222,3,429,193,Normal,12938.64
INV043337,2025-04-25,2435,72,WH039,109,2,99,12,183,Low Stock,129.24
INV043338,2025-12-26,2395,188,WH001,479,270,4,745,119,Overstock,30582.25
INV043339,2025-06-10,1816,243,WH006,985,76,87,974,99,Overstock,6496.58
INV043340,2025-03-30,1460,19,WH004,588,75,208,455,102,Overstock,12730.9
INV043341,2025-02-25,84,171,WH029,828,320,242,906,145,Overstock,9050.94
INV043342,2025-09-22,1940,76,WH047,473,40,170,343,121,Normal,1011.85
INV043343,2025-03-14,1645,179,WH005,258,190,10,438,220,Normal,21186.06
INV043344,2025-11-05,723,104,WH011,390,297,269,418,233,Normal,15950.88
INV043345,2025-12-05,1000,82,WH006,526,77,148,455,183,Normal,5223.4
INV043346,2025-07-21,2400,182,WH035,681,46,153,574,99,Overstock,9080.68
INV043347,2025-08-20,396,214,WH045,189,24,100,113,131,Low Stock,6594.68
INV043348,2025-04-07,2096,272,WH027,924,85,239,770,257,Normal,20859.3
INV043349,2025-10-13,1222,247,WH015,640,283,168,755,101,Overstock,44892.3
INV043350,2025-11-21,755,27,WH035,867,399,68,1198,196,Overstock,63505.98
INV043351,2025-02-13,482,80,WH012,329,369,71,627,134,Overstock,7298.28
INV043352,2025-02-21,809,191,WH048,612,73,273,412,270,Normal,14935.0
INV043353,2025-12-18,704,218,WH050,362,295,140,517,243,Normal,19015.26
INV043354,2025-11-10,1776,235,WH015,684,209,141,752,66,Overstock,39449.92
INV043355,2025-02-21,164,276,WH022,489,67,179,377,146,Normal,20459.79
INV043356,2025-10-19,720,135,WH040,830,117,264,683,216,Normal,26042.79
INV043357,2025-01-02,1255,122,WH044,65,193,167,91,151,Low Stock,3221.4
INV043358,2025-12-07,1906,68,WH024,587,296,43,840,113,Overstock,5224.8
INV043359,2025-01-31,2264,195,WH020,159,98,163,94,114,Low Stock,3117.98
INV043360,2025-03-14,731,273,WH015,62,1,10,53,132,Low Stock,1637.7
INV043361,2025-09-23,2426,298,WH020,549,38,188,399,244,Normal,15832.32
INV043362,2025-12-23,1748,157,WH028,232,380,249,363,79,Overstock,7103.91
INV043363,2025-10-17,1858,52,WH050,334,370,49,655,205,Normal,14914.35
INV043364,2025-12-23,2242,276,WH007,317,170,223,264,164,Normal,6167.04
INV043365,2025-08-06,1604,288,WH013,615,246,214,647,208,Normal,19228.84
INV043366,2025-03-28,449,58,WH015,465,75,198,342,157,Normal,12383.82
INV043367,2025-06-25,1065,74,WH028,989,135,177,947,248,Normal,30730.15
INV043368,2025-02-27,370,23,WH034,245,231,227,249,281,Low Stock,1357.05
INV043369,2025-12-30,1220,33,WH045,854,329,176,1007,121,Overstock,12527.08
INV043370,2025-08-12,2323,114,WH004,747,168,72,843,147,Overstock,14153.97
INV043371,2025-09-25,12,17,WH011,695,78,125,648,284,Normal,6577.2
INV043372,2025-08-14,1753,245,WH038,676,332,211,797,108,Overstock,39164.58
INV043373,2025-05-02,1318,157,WH022,7,214,101,120,208,Low Stock,7080.0
INV043374,2025-10-03,489,231,WH021,348,326,103,571,203,Normal,32073.07
INV043375,2025-01-29,2139,117,WH010,279,238,156,361,241,Normal,4624.41
INV043376,2025-04-30,844,12,WH003,908,79,44,943,70,Overstock,50705.11
INV043377,2025-04-04,984,96,WH027,864,122,159,827,197,Overstock,36346.65
INV043378,2025-06-16,1054,280,WH040,815,156,170,801,125,Overstock,34322.85
INV043379,2025-03-16,382,88,WH048,820,329,294,855,67,Overstock,4830.75
INV043380,2025-02-10,1803,213,WH047,554,174,35,693,100,Overstock,10471.23
INV043381,2025-10-19,962,189,WH001,624,133,160,597,125,Overstock,19074.15
INV043382,2025-12-16,1054,258,WH010,676,289,23,942,84,Overstock,24746.34
INV043383,2025-10-21,865,96,WH035,892,260,269,883,222,Normal,33121.33
INV043384,2025-05-29,293,245,WH021,979,138,129,988,52,Overstock,29373.24
INV043385,2025-01-30,735,76,WH016,966,172,102,1036,122,Overstock,36166.76
INV043386,2025-12-25,1838,264,WH042,644,284,300,628,201,Normal,12685.6
INV043387,2025-04-06,1187,136,WH047,353,332,255,430,232,Normal,1328.7
INV043388,2025-07-08,2104,162,WH015,990,26,61,955,251,Normal,21630.75
INV043389,2025-12-17,2353,207,WH042,279,239,275,243,282,Low Stock,8859.78
INV043390,2025-10-04,2010,236,WH024,1,398,76,323,180,Normal,7419.31
INV043391,2025-07-20,682,23,WH033,799,368,16,1151,253,Overstock,44693.33
INV043392,2025-11-13,808,79,WH030,976,389,290,1075,58,Overstock,20435.75
INV043393,2025-08-09,1286,49,WH001,503,282,283,502,171,Normal,24562.86
INV043394,2025-01-13,592,186,WH033,167,341,113,395,292,Normal,11782.85
