ShipmentID,OrderID,ProductID,SupplierID,WarehouseID,StoreID,ShipmentDate,ExpectedDelivery,ActualDelivery,Quantity,Carrier,ShippingCost,TransitDays,DelayDays,Status
SHP086197,49646,544,25,WH014,299,2025-01-21,2025-01-25,2025-01-25,35,UPS,1039.0,4,0,Delivered
SHP086198,1261,1966,291,WH004,236,2025-06-07,2025-06-13,2025-06-13,90,DHL,1408.97,6,0,Delivered
SHP086199,23135,2465,461,WH042,240,2025-08-26,2025-09-01,2025-09-02,128,USPS,885.36,7,1,Delayed
SHP086200,43638,942,131,WH033,251,2025-09-05,2025-09-07,2025-09-07,120,USPS,163.17,2,0,Delivered
SHP086201,84676,711,373,WH038,239,2025-01-08,2025-01-12,2025-01-15,218,USPS,1458.17,7,3,Delayed
SHP086202,11499,434,206,WH048,150,2025-06-09,2025-06-13,2025-06-13,29,USPS,151.73,4,0,Delivered
SHP086203,88956,1646,24,WH048,62,2025-08-04,2025-08-11,2025-08-18,177,DHL,821.51,14,7,Delayed
SHP086204,12592,2364,1,WH004,275,2025-03-07,2025-03-11,2025-03-12,237,FedEx,1379.23,5,1,Delayed
SHP086205,54443,1865,301,WH020,178,2025-08-01,2025-08-06,2025-08-06,67,Regional Carrier,1311.46,5,0,Delivered
SHP086206,74534,1046,383,WH028,138,2025-07-21,2025-07-24,,182,Regional Carrier,329.16,1,0,In Transit
SHP086207,98766,1753,282,WH018,293,2025-05-12,2025-05-19,2025-05-19,55,UPS,510.43,7,0,Delivered
SHP086208,78494,184,102,WH018,236,2025-12-29,2026-01-02,,191,DHL,185.39,2,0,In Transit
SHP086209,70999,984,8,WH042,104,2025-09-29,2025-10-04,,205,FedEx,1434.85,5,10,In Transit
SHP086210,26340,175,306,WH049,88,2025-09-18,2025-09-24,2025-09-25,208,Regional Carrier,74.21,7,1,Delayed
SHP086211,10830,1087,217,WH023,17,2025-11-03,2025-11-06,2025-11-09,68,USPS,1485.1,6,3,Delayed
SHP086212,53696,1946,92,WH034,48,2025-06-18,2025-06-20,2025-06-20,132,FedEx,1272.32,2,0,Delivered
SHP086213,36236,1447,159,WH016,291,2025-09-04,2025-09-11,2025-09-11,241,Regional Carrier,296.15,7,0,Delivered
SHP086214,82314,958,182,WH044,222,2025-07-18,2025-07-22,2025-07-22,208,USPS,324.53,4,0,Delivered
SHP086215,18513,491,228,WH024,186,2025-03-19,2025-03-22,2025-03-22,239,FedEx,560.43,3,0,Delivered
SHP086216,43791,787,134,WH006,210,2025-01-19,2025-01-22,2025-01-22,203,FedEx,567.27,3,0,Delivered
SHP086217,41946,475,223,WH035,226,2025-12-13,2025-12-19,2025-12-19,198,Regional Carrier,149.55,6,0,Delivered
SHP086218,43886,1133,467,WH026,170,2025-10-30,2025-11-03,2025-11-03,82,Regional Carrier,1312.26,4,0,Delivered
SHP086219,84578,1310,165,WH012,86,2025-04-10,2025-04-16,2025-04-23,134,FedEx,572.5,13,7,Delayed
SHP086220,25167,1797,372,WH028,74,2025-01-02,2025-01-04,2025-01-04,104,USPS,359.67,2,0,Delivered
SHP086221,91875,1598,61,WH008,275,2025-02-05,2025-02-08,2025-02-08,214,Regional Carrier,1112.02,3,0,Delivered
SHP086222,86999,59,447,WH046,216,2025-12-16,2025-12-20,2025-12-20,108,USPS,1047.17,4,0,Delivered
SHP086223,96051,1103,202,WH048,145,2025-12-24,2025-12-26,2025-12-26,76,USPS,723.89,2,0,Delivered
SHP086224,10552,1232,15,WH032,252,2025-05-04,2025-05-06,2025-05-06,96,UPS,1239.26,2,0,Delivered
SHP086225,42945,737,47,WH034,233,2025-07-18,2025-07-20,2025-07-20,71,DHL,787.23,2,0,Delivered
SHP086226,99341,1781,278,WH010,148,2025-04-27,2025-04-29,2025-04-29,74,USPS,1391.1,2,0,Delivered
SHP086227,9174,1951,468,WH031,101,2025-08-28,2025-09-04,2025-09-07,31,FedEx,834.64,10,3,Delayed
SHP086228,78859,976,16,WH008,81,2025-04-14,2025-04-17,2025-04-17,194,UPS,355.89,3,0,Delivered
SHP086229,29578,1441,212,WH032,185,2025-10-28,2025-10-30,2025-10-30,114,USPS,601.49,2,0,Delivered
SHP086230,18196,1275,340,WH040,197,2025-07-01,2025-07-05,2025-07-05,77,Regional Carrier,1446.8,4,0,Delivered
SHP086231,17098,939,303,WH001,103,2025-03-06,2025-03-11,2025-03-14,230,FedEx,1450.04,8,3,Delayed
SHP086232,24959,1084,398,WH029,249,2025-12-22,2025-12-25,2025-12-25,56,DHL,744.68,3,0,Delivered
SHP086233,32259,2438,291,WH038,94,2025-07-21,2025-07-26,2025-07-30,240,USPS,1070.41,9,4,Delayed
SHP086234,44089,1868,179,WH020,54,2025-06-23,2025-06-30,2025-06-30,138,Regional Carrier,1373.13,7,0,Delivered
SHP086235,59234,2027,230,WH011,195,2025-05-03,2025-05-08,2025-05-08,50,UPS,1293.97,5,0,Delivered
SHP086236,81073,844,230,WH041,152,2025-01-20,2025-01-23,2025-01-23,6,UPS,433.01,3,0,Delivered
SHP086237,96131,430,356,WH012,195,2025-04-21,2025-04-25,2025-05-05,136,FedEx,530.02,14,10,Delayed
SHP086238,68371,1676,107,WH022,29,2025-08-09,2025-08-11,,202,FedEx,1016.3,9,5,In Transit
SHP086239,34496,2014,18,WH026,2,2025-03-21,2025-03-25,2025-03-28,115,DHL,1308.69,7,3,Delayed
SHP086240,71775,2409,323,WH032,169,2025-07-16,2025-07-20,2025-07-30,48,UPS,524.0,14,10,Delayed
SHP086241,39974,706,428,WH025,69,2025-05-23,2025-05-29,2025-05-29,82,UPS,451.02,6,0,Delivered
SHP086242,6019,2205,165,WH031,254,2025-06-09,2025-06-11,2025-06-12,134,USPS,872.56,3,1,Delayed
SHP086243,74608,1210,20,WH028,46,2025-10-04,2025-10-06,2025-10-06,55,DHL,1025.84,2,0,Delivered
SHP086244,14696,1236,167,WH049,83,2025-09-17,2025-09-20,2025-09-20,6,Regional Carrier,1202.38,3,0,Delivered
SHP086245,85365,162,362,WH032,187,2025-03-25,2025-03-30,2025-04-01,28,FedEx,1468.45,7,2,Delayed
SHP086246,40,2250,293,WH023,280,2025-10-20,2025-10-26,2025-10-28,61,UPS,106.81,8,2,Delayed
SHP086247,29594,781,334,WH033,38,2025-10-11,2025-10-15,2025-10-17,53,UPS,472.85,6,2,Delayed
SHP086248,77579,241,226,WH049,106,2025-04-20,2025-04-23,2025-04-27,30,DHL,108.71,7,4,Delayed
SHP086249,69348,2114,312,WH028,54,2025-03-14,2025-03-20,2025-03-20,191,Regional Carrier,1414.86,6,0,Delivered
SHP086250,36647,264,36,WH036,179,2025-12-03,2025-12-05,2025-12-05,181,FedEx,813.56,2,0,Delivered
SHP086251,5242,2220,21,WH007,125,2025-06-24,2025-06-26,2025-06-26,192,Regional Carrier,447.56,2,0,Delivered
SHP086252,48380,1804,284,WH021,48,2025-02-19,2025-02-24,2025-02-26,202,USPS,1295.76,7,2,Delayed
SHP086253,29131,1029,293,WH017,100,2025-07-05,2025-07-09,2025-07-09,150,Regional Carrier,340.57,4,0,Delivered
SHP086254,13799,1130,16,WH037,209,2025-11-09,2025-11-15,2025-11-15,176,UPS,1413.01,6,0,Delivered
SHP086255,14390,840,51,WH014,156,2025-02-05,2025-02-07,2025-02-07,117,FedEx,287.48,2,0,Delivered
SHP086256,32927,1528,463,WH011,120,2025-12-16,2025-12-19,2025-12-22,234,UPS,1438.22,6,3,Delayed
SHP086257,90600,653,347,WH016,282,2025-12-17,2025-12-20,2025-12-20,64,Regional Carrier,1025.36,3,0,Delivered
SHP086258,64594,2169,104,WH006,134,2025-08-18,2025-08-20,,207,DHL,1288.86,3,1,In Transit
SHP086259,99761,1452,288,WH024,191,2025-05-16,2025-05-18,2025-05-18,175,UPS,1423.27,2,0,Delivered
SHP086260,30606,2322,243,WH028,206,2025-07-30,2025-08-04,2025-08-07,233,Regional Carrier,965.78,8,3,Delayed
SHP086261,91222,2292,407,WH043,269,2025-02-12,2025-02-18,2025-02-18,30,DHL,146.98,6,0,Delivered
SHP086262,17836,1662,138,WH041,172,2025-01-16,2025-01-18,2025-01-19,52,Regional Carrier,65.82,3,1,Delayed
SHP086263,63045,343,422,WH050,138,2025-11-26,2025-12-03,2025-12-03,135,USPS,109.72,7,0,Delivered
SHP086264,56462,1649,156,WH020,273,2025-01-11,2025-01-15,2025-01-16,219,DHL,448.16,5,1,Delayed
SHP086265,9880,1612,169,WH020,224,2025-06-02,2025-06-06,2025-06-06,144,USPS,409.54,4,0,Delivered
SHP086266,33891,2006,197,WH020,90,2025-11-11,2025-11-13,2025-11-13,93,USPS,966.43,2,0,Delivered
SHP086267,42317,544,372,WH044,4,2025-07-06,2025-07-12,2025-07-12,133,FedEx,500.73,6,0,Delivered
SHP086268,55059,1619,308,WH003,183,2025-02-22,2025-03-01,2025-03-01,84,USPS,517.88,7,0,Delivered
SHP086269,75826,1699,295,WH027,139,2025-10-09,2025-10-11,2025-10-13,20,UPS,285.09,4,2,Delayed
SHP086270,40112,700,130,WH029,136,2025-09-03,2025-09-06,2025-09-07,9,USPS,838.16,4,1,Delayed
SHP086271,8339,1069,35,WH029,78,2025-01-02,2025-01-05,2025-01-05,166,USPS,1237.43,3,0,Delivered
SHP086272,33257,2047,139,WH002,39,2025-12-01,2025-12-07,2025-12-08,9,UPS,283.06,7,1,Delayed
SHP086273,96026,286,25,WH003,233,2025-06-26,2025-07-03,2025-07-08,119,USPS,162.62,12,5,Delayed
SHP086274,29709,1558,29,WH011,273,2025-02-27,2025-03-06,,131,UPS,229.11,2,0,In Transit
SHP086275,24427,2180,32,WH006,138,2025-08-05,2025-08-12,2025-08-14,166,FedEx,1176.93,9,2,Delayed
SHP086276,31871,2171,31,WH034,40,2025-09-07,2025-09-10,2025-09-14,12,UPS,1060.57,7,4,Delayed
SHP086277,35615,2138,486,WH026,239,2025-02-17,2025-02-24,2025-02-24,135,UPS,1310.62,7,0,Delivered
SHP086278,64188,105,179,WH014,148,2025-02-06,2025-02-10,2025-02-10,133,USPS,832.48,4,0,Delivered
SHP086279,7300,1259,323,WH015,205,2025-04-18,2025-04-25,2025-05-02,172,Regional Carrier,1384.02,14,7,Delayed
SHP086280,74959,1371,222,WH023,270,2025-06-05,2025-06-11,2025-06-21,207,FedEx,478.44,16,10,Delayed
SHP086281,32220,721,481,WH049,88,2025-01-05,2025-01-08,2025-01-08,128,UPS,1322.81,3,0,Delivered
SHP086282,39361,1705,1,WH023,100,2025-06-20,2025-06-25,2025-06-25,64,DHL,923.36,5,0,Delivered
SHP086283,68358,1498,476,WH033,156,2025-04-25,2025-04-29,2025-04-29,195,Regional Carrier,700.94,4,0,Delivered
SHP086284,48692,1962,480,WH016,216,2025-11-27,2025-12-04,2025-12-04,218,USPS,1471.98,7,0,Delivered
SHP086285,35633,1331,184,WH047,140,2025-06-06,2025-06-13,2025-06-13,224,USPS,1104.65,7,0,Delivered
SHP086286,21632,1078,18,WH042,137,2025-11-04,2025-11-07,,93,USPS,63.02,4,0,In Transit
SHP086287,10940,109,186,WH036,194,2025-07-13,2025-07-15,2025-07-15,103,DHL,638.77,2,0,Delivered
SHP086288,213,1959,174,WH049,193,2025-01-27,2025-01-31,,235,DHL,1468.43,4,1,In Transit
SHP086289,65577,960,25,WH035,214,2025-08-18,2025-08-23,2025-08-26,11,USPS,1103.79,8,3,Delayed
SHP086290,34356,1494,404,WH013,197,2025-12-17,2025-12-24,2025-12-24,83,DHL,530.65,7,0,Delivered
SHP086291,36189,2350,323,WH029,281,2025-04-22,2025-04-29,2025-04-29,11,DHL,322.56,7,0,Delivered
SHP086292,189,2433,6,WH048,279,2025-02-17,2025-02-20,2025-02-20,209,USPS,982.27,3,0,Delivered
SHP086293,19988,884,217,WH038,36,2025-09-05,2025-09-07,2025-09-07,132,USPS,1181.16,2,0,Delivered
SHP086294,45373,869,312,WH033,126,2025-02-06,2025-02-11,2025-02-14,10,FedEx,974.07,8,3,Delayed
SHP086295,99283,759,406,WH019,29,2025-12-20,2025-12-22,2025-12-22,226,FedEx,356.02,2,0,Delivered
SHP086296,70934,1784,243,WH048,280,2025-03-31,2025-04-03,2025-04-06,23,USPS,997.99,6,3,Delayed
SHP086297,35051,2181,432,WH034,117,2025-11-20,2025-11-27,2025-11-28,56,FedEx,1447.19,8,1,Delayed
SHP086298,98543,1758,70,WH014,222,2025-05-03,2025-05-06,,226,DHL,1315.09,2,4,In Transit
SHP086299,62815,893,249,WH030,23,2025-05-11,2025-05-18,2025-05-18,55,USPS,1121.6,7,0,Delivered
SHP086300,55,852,304,WH010,220,2025-01-20,2025-01-27,,14,UPS,1253.16,4,0,In Transit
SHP086301,4086,1881,196,WH044,247,2025-03-20,2025-03-27,2025-03-27,206,DHL,1105.81,7,0,Delivered
SHP086302,77297,85,97,WH007,129,2025-07-13,2025-07-18,2025-07-25,146,UPS,710.4,12,7,Delayed
SHP086303,2620,1807,337,WH023,199,2025-05-17,2025-05-24,2025-05-24,5,USPS,903.19,7,0,Delivered
SHP086304,84877,1936,447,WH041,85,2025-09-08,2025-09-13,2025-09-13,135,DHL,674.42,5,0,Delivered
SHP086305,20156,2488,429,WH003,178,2025-12-13,2025-12-16,2025-12-17,41,FedEx,998.17,4,1,Delayed
SHP086306,49180,138,423,WH020,124,2025-03-15,2025-03-20,2025-03-20,165,FedEx,119.11,5,0,Delivered
SHP086307,15440,1929,286,WH027,281,2025-07-05,2025-07-09,,149,Regional Carrier,756.06,1,3,In Transit
SHP086308,40038,2086,23,WH044,64,2025-07-21,2025-07-26,2025-07-26,121,DHL,550.57,5,0,Delivered
SHP086309,3577,1132,40,WH047,117,2025-04-26,2025-05-01,2025-05-01,28,USPS,478.48,5,0,Delivered
SHP086310,89283,917,444,WH039,6,2025-06-06,2025-06-13,2025-06-13,87,FedEx,914.57,7,0,Delivered
SHP086311,84542,184,491,WH046,171,2025-12-03,2025-12-09,2025-12-09,104,USPS,1416.29,6,0,Delivered
SHP086312,39223,844,311,WH031,87,2025-03-06,2025-03-08,2025-03-08,103,Regional Carrier,219.87,2,0,Delivered
SHP086313,8817,364,440,WH001,54,2025-08-26,2025-08-31,2025-08-31,214,Regional Carrier,1078.13,5,0,Delivered
SHP086314,94538,603,489,WH003,28,2025-12-28,2026-01-02,2026-01-05,187,DHL,899.91,8,3,Delayed
SHP086315,58088,627,392,WH046,34,2025-02-14,2025-02-20,2025-02-20,85,Regional Carrier,928.05,6,0,Delivered
SHP086316,65172,2294,384,WH022,91,2025-09-18,2025-09-21,2025-09-21,16,DHL,912.12,3,0,Delivered
SHP086317,22824,3,244,WH027,133,2025-02-06,2025-02-08,2025-02-08,243,UPS,351.84,2,0,Delivered
SHP086318,58013,277,18,WH037,52,2025-07-25,2025-07-27,2025-07-27,130,Regional Carrier,506.98,2,0,Delivered
SHP086319,45299,187,205,WH034,78,2025-01-24,2025-01-28,2025-01-28,115,USPS,1436.39,4,0,Delivered
SHP086320,55554,1319,419,WH003,165,2025-04-29,2025-05-05,2025-05-07,127,DHL,1476.39,8,2,Delayed
SHP086321,91221,2055,164,WH047,167,2025-07-31,2025-08-04,,107,FedEx,832.82,5,2,In Transit
SHP086322,21637,1160,370,WH037,271,2025-04-22,2025-04-29,2025-05-09,54,UPS,172.41,17,10,Delayed
SHP086323,28773,396,278,WH046,240,2025-04-27,2025-05-04,2025-05-04,10,USPS,1393.11,7,0,Delivered
SHP086324,35344,1848,253,WH016,115,2025-06-13,2025-06-17,2025-06-18,8,UPS,828.53,5,1,Delayed
SHP086325,12199,189,93,WH037,135,2025-08-14,2025-08-19,2025-08-20,97,UPS,1114.4,6,1,Delayed
SHP086326,88626,987,75,WH021,300,2025-04-07,2025-04-14,2025-04-14,96,FedEx,116.34,7,0,Delivered
SHP086327,53559,1999,401,WH010,130,2025-06-09,2025-06-15,2025-06-15,87,USPS,1470.93,6,0,Delivered
SHP086328,23129,1044,340,WH009,273,2025-05-22,2025-05-25,2025-05-25,203,Regional Carrier,677.6,3,0,Delivered
SHP086329,48425,1564,374,WH043,52,2025-09-17,2025-09-19,2025-09-19,147,USPS,577.35,2,0,Delivered
SHP086330,35573,1414,461,WH036,19,2025-07-17,2025-07-23,2025-07-23,204,UPS,1341.1,6,0,Delivered
SHP086331,83153,718,163,WH042,300,2025-11-04,2025-11-11,2025-11-11,1,DHL,1026.23,7,0,Delivered
SHP086332,26166,1565,5,WH033,75,2025-10-27,2025-11-02,2025-11-12,70,UPS,705.44,16,10,Delayed
SHP086333,82275,1169,197,WH030,132,2025-08-01,2025-08-08,2025-08-08,36,UPS,94.57,7,0,Delivered
SHP086334,51400,1780,164,WH050,179,2025-09-20,2025-09-23,2025-09-26,96,DHL,1459.76,6,3,Delayed
SHP086335,60465,2362,272,WH042,213,2025-10-29,2025-11-05,2025-11-05,131,FedEx,512.15,7,0,Delivered
SHP086336,38890,2068,338,WH010,59,2025-10-03,2025-10-09,2025-10-14,56,UPS,1016.99,11,5,Delayed
SHP086337,1182,996,367,WH032,112,2025-02-12,2025-02-14,2025-02-14,92,Regional Carrier,384.23,2,0,Delivered
SHP086338,1120,1006,17,WH034,297,2025-03-29,2025-04-05,,93,USPS,77.0,8,0,In Transit
SHP086339,15661,684,412,WH033,270,2025-01-02,2025-01-09,2025-01-09,114,FedEx,605.32,7,0,Delivered
SHP086340,53155,1574,499,WH024,285,2025-07-08,2025-07-11,2025-07-11,135,USPS,949.24,3,0,Delivered
SHP086341,79858,1238,384,WH009,272,2025-02-28,2025-03-04,2025-03-04,248,Regional Carrier,1169.16,4,0,Delivered
SHP086342,96622,90,53,WH030,244,2025-05-07,2025-05-14,2025-05-16,176,Regional Carrier,1377.11,9,2,Delayed
SHP086343,50594,1145,89,WH048,244,2025-08-06,2025-08-08,2025-08-08,146,UPS,326.75,2,0,Delivered
SHP086344,68335,2087,400,WH048,205,2025-03-13,2025-03-15,2025-03-19,185,UPS,584.47,6,4,Delayed
SHP086345,44129,559,116,WH044,37,2025-10-02,2025-10-04,2025-10-06,176,DHL,718.45,4,2,Delayed
SHP086346,79564,622,144,WH014,185,2025-06-30,2025-07-04,,59,FedEx,397.05,6,0,In Transit
SHP086347,99164,2460,342,WH035,108,2025-06-19,2025-06-21,2025-06-23,74,UPS,207.11,4,2,Delayed
SHP086348,34546,532,57,WH006,80,2025-05-28,2025-06-01,2025-06-01,55,USPS,563.94,4,0,Delivered
SHP086349,49374,2326,97,WH047,191,2025-12-10,2025-12-17,2025-12-17,153,DHL,1116.37,7,0,Delivered
SHP086350,63095,1164,275,WH028,230,2025-08-04,2025-08-06,2025-08-16,193,FedEx,200.51,12,10,Delayed
SHP086351,23379,2017,440,WH039,75,2025-08-07,2025-08-14,2025-08-14,181,FedEx,1486.61,7,0,Delivered
SHP086352,6165,897,476,WH001,202,2025-03-30,2025-04-03,2025-04-03,21,UPS,1121.37,4,0,Delivered
SHP086353,29669,1421,162,WH019,273,2025-11-20,2025-11-27,2025-12-02,158,Regional Carrier,390.6,12,5,Delayed
SHP086354,1693,1826,297,WH022,230,2025-03-08,2025-03-14,2025-03-14,36,FedEx,62.83,6,0,Delivered
SHP086355,77225,1325,223,WH046,296,2025-05-13,2025-05-20,,190,FedEx,1217.72,10,2,In Transit
SHP086356,29774,124,98,WH028,218,2025-01-20,2025-01-26,2025-01-26,2,Regional Carrier,531.24,6,0,Delivered
SHP086357,79194,1656,351,WH011,154,2025-11-22,2025-11-24,2025-11-24,229,Regional Carrier,221.9,2,0,Delivered
SHP086358,19287,1850,219,WH044,204,2025-05-10,2025-05-14,2025-05-14,108,DHL,527.88,4,0,Delivered
SHP086359,9819,2436,134,WH039,85,2025-01-10,2025-01-15,2025-01-17,218,Regional Carrier,278.35,7,2,Delayed
SHP086360,72507,1622,290,WH038,63,2025-06-05,2025-06-09,2025-06-19,162,UPS,669.53,14,10,Delayed
SHP086361,15633,1686,333,WH002,191,2025-02-17,2025-02-21,2025-02-21,135,FedEx,1323.16,4,0,Delivered
SHP086362,14996,2052,243,WH012,125,2025-01-01,2025-01-06,2025-01-06,7,UPS,904.91,5,0,Delivered
SHP086363,71624,1698,179,WH010,257,2025-06-16,2025-06-22,2025-06-26,37,DHL,68.07,10,4,Delayed
SHP086364,38602,486,217,WH001,127,2025-06-05,2025-06-10,2025-06-10,197,Regional Carrier,1169.66,5,0,Delivered
SHP086365,24367,960,103,WH012,212,2025-06-04,2025-06-07,2025-06-07,97,FedEx,227.92,3,0,Delivered
SHP086366,64004,527,137,WH003,82,2025-03-10,2025-03-16,2025-03-16,17,USPS,826.06,6,0,Delivered
SHP086367,18440,74,392,WH036,22,2025-04-24,2025-04-28,2025-04-28,49,DHL,625.14,4,0,Delivered
SHP086368,95790,2103,291,WH033,82,2025-10-01,2025-10-05,2025-10-10,116,UPS,652.8,9,5,Delayed
SHP086369,61182,942,294,WH004,141,2025-09-16,2025-09-23,2025-09-23,216,USPS,487.67,7,0,Delivered
SHP086370,87508,1171,40,WH009,187,2025-04-13,2025-04-19,2025-04-20,214,DHL,713.29,7,1,Delayed
SHP086371,96146,1803,37,WH047,145,2025-07-28,2025-08-03,2025-08-13,222,DHL,1045.68,16,10,Delayed
SHP086372,21820,1890,227,WH043,14,2025-11-09,2025-11-11,2025-11-11,41,USPS,1195.14,2,0,Delivered
SHP086373,14342,1185,136,WH039,109,2025-05-11,2025-05-17,2025-05-17,64,UPS,864.93,6,0,Delivered
SHP086374,37350,565,465,WH048,279,2025-07-09,2025-07-11,2025-07-11,208,Regional Carrier,535.9,2,0,Delivered
SHP086375,67310,579,205,WH019,288,2025-08-19,2025-08-26,2025-08-26,242,Regional Carrier,765.39,7,0,Delivered
SHP086376,62368,51,337,WH034,203,2025-05-22,2025-05-25,2025-05-27,54,FedEx,589.91,5,2,Delayed
SHP086377,32718,2154,70,WH024,269,2025-06-16,2025-06-18,2025-06-18,204,USPS,298.02,2,0,Delivered
SHP086378,77601,2463,421,WH024,65,2025-04-06,2025-04-13,2025-04-14,137,Regional Carrier,650.52,8,1,Delayed
SHP086379,70504,280,68,WH029,130,2025-08-05,2025-08-07,2025-08-07,98,USPS,108.16,2,0,Delivered
SHP086380,55074,607,198,WH044,59,2025-01-03,2025-01-10,2025-01-10,223,UPS,433.49,7,0,Delivered
SHP086381,35394,155,50,WH025,26,2025-07-15,2025-07-17,2025-07-18,35,DHL,320.38,3,1,Delayed
SHP086382,51,920,175,WH008,163,2025-11-11,2025-11-17,2025-11-18,38,USPS,1003.02,7,1,Delayed
SHP086383,10498,280,3,WH047,253,2025-02-06,2025-02-10,2025-02-17,74,USPS,219.71,11,7,Delayed
SHP086384,70447,485,428,WH018,209,2025-11-02,2025-11-06,2025-11-07,110,Regional Carrier,1229.07,5,1,Delayed
SHP086385,25276,801,212,WH048,297,2025-06-09,2025-06-12,2025-06-15,168,DHL,1293.92,6,3,Delayed
SHP086386,57863,1191,94,WH036,292,2025-10-11,2025-10-15,2025-10-15,104,UPS,713.65,4,0,Delivered
SHP086387,99258,726,222,WH044,193,2025-10-26,2025-11-01,2025-11-02,144,Regional Carrier,865.13,7,1,Delayed
SHP086388,83919,1222,221,WH012,111,2025-08-09,2025-08-14,2025-08-15,108,UPS,1024.76,6,1,Delayed
SHP086389,65438,1667,205,WH036,115,2025-10-24,2025-10-26,2025-10-30,243,FedEx,58.2,6,4,Delayed
SHP086390,96777,1230,235,WH028,55,2025-06-07,2025-06-12,2025-06-17,56,Regional Carrier,1357.33,10,5,Delayed
SHP086391,24102,361,359,WH011,263,2025-09-15,2025-09-19,2025-09-19,231,Regional Carrier,1116.37,4,0,Delivered
SHP086392,17411,1827,41,WH032,202,2025-05-06,2025-05-13,2025-05-13,100,DHL,505.59,7,0,Delivered
SHP086393,53733,2304,28,WH003,161,2025-10-13,2025-10-18,2025-10-19,6,DHL,1237.04,6,1,Delayed
SHP086394,41600,1668,268,WH045,101,2025-10-03,2025-10-05,2025-10-08,156,Regional Carrier,138.33,5,3,Delayed
SHP086395,28151,2105,266,WH027,170,2025-08-24,2025-08-26,2025-08-31,238,DHL,1299.01,7,5,Delayed
SHP086396,25464,545,360,WH029,23,2025-06-29,2025-07-05,2025-07-09,29,DHL,369.42,10,4,Delayed
SHP086397,3830,2181,178,WH028,296,2025-10-19,2025-10-22,2025-10-22,56,Regional Carrier,947.3,3,0,Delivered
SHP086398,37607,1269,359,WH049,294,2025-01-13,2025-01-18,2025-01-19,219,USPS,969.49,6,1,Delayed
SHP086399,98297,256,228,WH028,260,2025-06-10,2025-06-16,2025-06-16,29,FedEx,588.3,6,0,Delivered
SHP086400,19743,432,319,WH024,162,2025-10-20,2025-10-27,2025-10-27,248,USPS,180.39,7,0,Delivered
SHP086401,3838,1084,402,WH032,6,2025-01-22,2025-01-24,,81,UPS,238.44,3,1,In Transit
SHP086402,53254,623,347,WH043,160,2025-07-23,2025-07-27,2025-07-27,215,UPS,629.01,4,0,Delivered
SHP086403,79881,2307,389,WH046,206,2025-12-01,2025-12-06,,14,USPS,84.99,2,0,In Transit
SHP086404,86694,311,34,WH023,67,2025-09-10,2025-09-14,2025-09-21,50,Regional Carrier,686.57,11,7,Delayed
SHP086405,81762,159,221,WH045,197,2025-05-17,2025-05-21,2025-05-21,188,DHL,1453.95,4,0,Delivered
SHP086406,14847,1679,472,WH039,111,2025-02-23,2025-02-25,,193,Regional Carrier,1172.85,1,10,In Transit
SHP086407,796,1625,277,WH011,100,2025-01-28,2025-02-04,2025-02-04,216,Regional Carrier,461.97,7,0,Delivered
SHP086408,33661,909,57,WH043,63,2025-03-24,2025-03-28,2025-03-28,127,USPS,1496.73,4,0,Delivered
SHP086409,9922,549,128,WH011,141,2025-03-30,2025-04-06,2025-04-06,171,UPS,386.91,7,0,Delivered
SHP086410,84112,2288,452,WH018,167,2025-07-19,2025-07-23,2025-07-28,85,UPS,1164.62,9,5,Delayed
SHP086411,41917,47,65,WH005,136,2025-09-14,2025-09-17,2025-09-17,227,DHL,1249.07,3,0,Delivered
SHP086412,12348,1072,187,WH009,162,2025-03-10,2025-03-12,2025-03-12,23,Regional Carrier,172.79,2,0,Delivered
SHP086413,5108,665,490,WH007,179,2025-08-15,2025-08-21,2025-08-24,91,Regional Carrier,60.32,9,3,Delayed
SHP086414,69889,236,100,WH001,135,2025-07-13,2025-07-15,2025-07-20,114,FedEx,317.9,7,5,Delayed
SHP086415,85792,1242,225,WH020,46,2025-02-13,2025-02-19,2025-02-20,56,UPS,144.21,7,1,Delayed
SHP086416,45394,1007,54,WH032,37,2025-03-26,2025-03-30,2025-03-30,108,FedEx,1493.14,4,0,Delivered
SHP086417,49050,85,14,WH012,180,2025-07-30,2025-08-04,2025-08-06,232,Regional Carrier,1035.24,7,2,Delayed
SHP086418,38908,1132,407,WH026,193,2025-07-29,2025-08-02,2025-08-02,68,DHL,1486.59,4,0,Delivered
SHP086419,3748,854,296,WH048,122,2025-03-03,2025-03-08,2025-03-08,35,UPS,409.66,5,0,Delivered
SHP086420,41465,53,269,WH008,61,2025-12-08,2025-12-15,2025-12-25,184,USPS,1215.39,17,10,Delayed
SHP086421,26831,280,240,WH028,105,2025-06-07,2025-06-12,2025-06-14,94,UPS,1493.15,7,2,Delayed
SHP086422,24880,370,52,WH004,87,2025-10-03,2025-10-10,2025-10-10,8,FedEx,627.21,7,0,Delivered
SHP086423,55857,918,369,WH032,197,2025-11-21,2025-11-23,2025-11-23,232,FedEx,504.74,2,0,Delivered
SHP086424,22549,264,232,WH011,268,2025-10-21,2025-10-28,,54,UPS,55.63,3,0,In Transit
